Airline,Source,Destination,Total_Stops,Price,Month,Year,Dep_hours,Dep_min,Arrival_hours,Arrival_min,Duration_hours,Duration_min
Air India,Delhi,Cochin,2,10651,5,2019,19,45,19,15,23,30
Jet Airways,Delhi,Cochin,2,15129,5,2019,23,5,4,25,29,20
IndiGo,Delhi,Cochin,1,6582,6,2019,7,15,12,30,5,15
Jet Airways,Delhi,Cochin,2,15544,5,2019,5,30,12,35,7,5
IndiGo,Delhi,Cochin,1,8574,3,2019,18,35,1,35,7,0
IndiGo,Mumbai,Hyderabad,0,4784,3,2019,2,30,4,0,1,30
IndiGo,Delhi,Cochin,1,6818,6,2019,5,5,12,10,7,5
Jet Airways,Banglore,New Delhi,1,25735,3,2019,14,5,9,30,19,25
Jet Airways,Delhi,Cochin,2,9483,4,2019,13,25,19,0,29,35
Jet Airways,Delhi,Cochin,2,10368,6,2019,19,30,12,35,17,5
Multiple carriers,Delhi,Cochin,1,8073,5,2019,9,0,21,0,12,0
IndiGo,Kolkata,Banglore,0,4778,3,2019,22,10,0,55,2,45
Jet Airways,Kolkata,Banglore,1,13941,5,2019,20,0,4,40,8,40
Jet Airways,Kolkata,Banglore,1,10844,5,2019,16,30,22,35,6,5
Jet Airways,Kolkata,Banglore,1,10844,5,2019,6,30,19,50,13,20
SpiceJet,Kolkata,Banglore,0,3841,5,2019,9,0,11,25,2,25
Jet Airways,Kolkata,Banglore,1,10844,5,2019,6,30,16,20,9,50
Jet Airways,Delhi,Cochin,2,8728,3,2019,5,10,18,50,13,40
Jet Airways,Kolkata,Banglore,1,11467,5,2019,20,25,14,25,18,0
Multiple carriers,Delhi,Cochin,1,15078,3,2019,9,0,15,30,6,30
Multiple carriers,Delhi,Cochin,1,7198,6,2019,17,0,1,30,8,30
Air India,Delhi,Cochin,1,8372,6,2019,21,0,7,40,10,40
Multiple carriers,Delhi,Cochin,1,7308,5,2019,16,0,1,30,9,30
SpiceJet,Delhi,Cochin,1,4414,3,2019,8,45,13,15,4,30
IndiGo,Kolkata,Banglore,0,5224,4,2019,14,25,16,55,2,30
Jet Airways,Banglore,New Delhi,1,7832,3,2019,5,45,16,10,10,25
IndiGo,Banglore,New Delhi,0,6860,3,2019,1,30,4,15,2,45
Multiple carriers,Delhi,Cochin,1,15136,3,2019,13,0,1,35,12,35
Jet Airways,Delhi,Cochin,1,5963,3,2019,16,0,19,45,27,45
Air India,Delhi,Cochin,2,8665,3,2019,21,30,19,15,21,45
Jet Airways,Delhi,Cochin,2,15129,5,2019,23,5,4,25,29,20
SpiceJet,Kolkata,Banglore,0,3841,5,2019,17,10,19,40,2,30
Multiple carriers,Delhi,Cochin,1,13377,6,2019,10,0,1,30,15,30
Jet Airways,Delhi,Cochin,2,16914,3,2019,5,25,4,25,23,0
Jet Airways,Delhi,Cochin,1,10262,6,2019,2,15,19,0,16,45
IndiGo,Kolkata,Banglore,1,5386,5,2019,17,35,22,15,4,40
Jet Airways,Kolkata,Banglore,1,14388,5,2019,21,10,4,40,7,30
Jet Airways,Delhi,Cochin,2,15129,5,2019,5,30,19,0,13,30
IndiGo,Delhi,Cochin,1,6442,5,2019,11,55,22,30,10,35
Jet Airways,Delhi,Cochin,2,10368,6,2019,19,30,12,35,17,5
Jet Airways,Delhi,Cochin,1,12767,3,2019,15,0,18,50,27,50
Jet Airways,Delhi,Cochin,1,10262,6,2019,15,0,4,25,13,25
Multiple carriers,Delhi,Cochin,1,7408,6,2019,8,0,21,0,13,0
Multiple carriers,Delhi,Cochin,1,13587,6,2019,10,0,21,0,11,0
Air India,Kolkata,Banglore,1,8891,5,2019,16,50,7,55,15,5
IndiGo,Delhi,Cochin,1,5883,6,2019,10,35,1,30,14,55
Jet Airways,Delhi,Cochin,1,10262,6,2019,13,0,12,35,23,35
Jet Airways,Kolkata,Banglore,1,10844,6,2019,21,10,20,45,23,35
Jet Airways,Kolkata,Banglore,1,14781,5,2019,6,30,19,50,13,20
IndiGo,Chennai,Kolkata,0,6297,3,2019,14,40,17,5,2,25
Air Asia,Kolkata,Banglore,0,4409,5,2019,22,50,1,20,2,30
Air India,Delhi,Cochin,2,12383,6,2019,10,55,19,15,8,20
SpiceJet,Mumbai,Hyderabad,0,2017,5,2019,13,15,14,45,1,30
Air India,Mumbai,Hyderabad,1,12308,3,2019,19,0,9,10,14,10
SpiceJet,Chennai,Kolkata,0,3384,3,2019,17,45,20,5,2,20
Jet Airways,Banglore,New Delhi,1,9134,3,2019,8,55,16,10,7,15
IndiGo,Delhi,Cochin,1,7464,5,2019,2,0,7,25,5,25
Multiple carriers,Delhi,Cochin,1,6093,4,2019,7,10,16,10,9,0
Multiple carriers,Delhi,Cochin,1,15237,3,2019,4,0,18,50,14,50
Jet Airways,Mumbai,Hyderabad,0,4995,5,2019,7,5,8,30,1,25
Air India,Delhi,Cochin,0,6934,5,2019,14,10,17,10,3,0
Jet Airways,Kolkata,Banglore,1,13784,4,2019,21,10,10,5,12,55
Air Asia,Kolkata,Banglore,0,4409,6,2019,10,20,12,55,2,35
Multiple carriers,Delhi,Cochin,1,15898,5,2019,13,0,19,15,6,15
Air India,Delhi,Cochin,2,11989,5,2019,17,15,19,15,26,0
SpiceJet,Mumbai,Hyderabad,0,2017,6,2019,13,15,14,45,1,30
Multiple carriers,Delhi,Cochin,1,11098,6,2019,4,55,19,0,14,5
IndiGo,Delhi,Cochin,1,6794,5,2019,17,30,1,30,8,0
Jet Airways,Kolkata,Banglore,1,10844,5,2019,21,10,9,20,12,10
Multiple carriers,Delhi,Cochin,2,34608,3,2019,15,5,1,35,10,30
Air India,Delhi,Cochin,0,6094,5,2019,14,10,17,10,3,0
IndiGo,Kolkata,Banglore,1,4565,5,2019,15,15,20,30,5,15
Air India,Delhi,Cochin,3,10493,5,2019,5,15,19,15,38,0
Air India,Delhi,Cochin,2,9653,6,2019,19,45,19,15,23,30
Air India,Banglore,New Delhi,2,12305,3,2019,6,45,10,35,27,50
Air India,Banglore,Delhi,0,6961,5,2019,10,0,12,45,2,45
Multiple carriers,Delhi,Cochin,1,9794,5,2019,6,0,12,35,6,35
Multiple carriers,Delhi,Cochin,1,13377,5,2019,17,30,1,30,8,0
Jet Airways,Delhi,Cochin,1,12898,5,2019,2,15,19,0,16,45
Multiple carriers,Delhi,Cochin,1,7155,6,2019,11,25,19,15,7,50
Multiple carriers,Delhi,Cochin,1,13377,6,2019,15,0,1,30,10,30
Vistara,Banglore,Delhi,0,4668,5,2019,11,30,14,20,2,50
IndiGo,Banglore,New Delhi,1,8110,3,2019,7,30,12,20,4,50
Jet Airways,Banglore,Delhi,0,4544,4,2019,8,20,11,20,3,0
Air India,Delhi,Cochin,2,9653,6,2019,16,40,19,15,26,35
Jet Airways,Kolkata,Banglore,1,14781,5,2019,8,25,18,15,9,50
Vistara Premium economy,Banglore,Delhi,0,5969,4,2019,11,30,14,20,2,50
SpiceJet,Mumbai,Hyderabad,0,2017,4,2019,13,15,14,45,1,30
Jet Airways,Kolkata,Banglore,1,14151,6,2019,17,0,23,35,6,35
Jet Airways,Kolkata,Banglore,1,13731,6,2019,16,30,4,40,12,10
Jet Airways,Delhi,Cochin,1,15400,3,2019,9,0,18,50,9,50
Jet Airways,Kolkata,Banglore,1,8066,5,2019,9,35,10,55,25,20
Jet Airways,Delhi,Cochin,2,21314,3,2019,5,40,18,50,37,10
Air India,Banglore,New Delhi,1,14069,3,2019,11,5,22,45,11,40
Jet Airways,Mumbai,Hyderabad,0,2470,3,2019,15,50,17,20,1,30
IndiGo,Kolkata,Banglore,0,4804,4,2019,20,20,22,55,2,35
Air India,Banglore,New Delhi,1,9029,3,2019,5,50,12,55,7,5
IndiGo,Kolkata,Banglore,0,4804,5,2019,4,40,7,15,2,35
Jet Airways,Delhi,Cochin,2,15129,5,2019,23,5,19,0,19,55
IndiGo,Mumbai,Hyderabad,0,2754,3,2019,19,5,20,30,1,25
Jet Airways,Kolkata,Banglore,1,13364,4,2019,21,10,8,15,11,5
IndiGo,Kolkata,Banglore,1,6933,3,2019,17,35,22,15,4,40
Jet Airways,Delhi,Cochin,2,15129,5,2019,23,5,12,35,13,30
Multiple carriers,Delhi,Cochin,1,11200,6,2019,11,25,19,0,7,35
Jet Airways,Mumbai,Hyderabad,0,3210,5,2019,2,55,4,20,1,25
Jet Airways,Mumbai,Hyderabad,0,8040,6,2019,10,20,11,50,1,30
Jet Airways,Delhi,Cochin,2,10919,6,2019,14,35,4,25,13,50
IndiGo,Delhi,Cochin,1,6442,6,2019,7,35,16,10,8,35
IndiGo,Delhi,Cochin,0,4729,4,2019,14,20,17,35,3,15
IndiGo,Delhi,Cochin,1,6442,3,2019,11,55,22,20,10,25
SpiceJet,Kolkata,Banglore,0,3841,6,2019,22,20,0,40,2,20
Air India,Delhi,Cochin,2,10441,6,2019,19,45,19,15,23,30
Multiple carriers,Delhi,Cochin,1,13587,6,2019,10,0,21,0,11,0
Jet Airways,Kolkata,Banglore,1,11467,5,2019,20,25,14,25,18,0
IndiGo,Chennai,Kolkata,0,7295,3,2019,13,20,15,35,2,15
SpiceJet,Chennai,Kolkata,0,3597,5,2019,9,45,12,0,2,15
Multiple carriers,Delhi,Cochin,1,7787,5,2019,6,40,19,15,12,35
IndiGo,Delhi,Cochin,1,14871,3,2019,6,40,21,0,14,20
IndiGo,Chennai,Kolkata,0,3540,6,2019,15,40,18,25,2,45
IndiGo,Delhi,Cochin,1,6442,6,2019,6,50,22,30,15,40
Air Asia,Banglore,Delhi,0,3383,6,2019,11,10,13,55,2,45
Air Asia,Kolkata,Banglore,0,4409,4,2019,22,50,1,20,2,30
IndiGo,Chennai,Kolkata,0,3850,5,2019,7,55,10,15,2,20
Multiple carriers,Delhi,Cochin,1,8018,6,2019,13,15,22,30,9,15
Jet Airways,Kolkata,Banglore,1,11467,4,2019,20,25,15,5,18,40
Vistara,Banglore,Delhi,0,4668,6,2019,11,30,14,20,2,50
Jet Airways,Delhi,Cochin,2,13922,6,2019,17,35,19,0,25,25
Air India,Mumbai,Hyderabad,0,3625,5,2019,6,20,7,40,1,20
Air Asia,Kolkata,Banglore,0,5989,5,2019,19,55,22,25,2,30
IndiGo,Banglore,Delhi,0,4423,4,2019,4,0,6,50,2,50
Jet Airways,Delhi,Cochin,0,9564,6,2019,9,50,13,5,3,15
Jet Airways,Kolkata,Banglore,1,8529,6,2019,16,30,18,15,25,45
Air India,Kolkata,Banglore,0,4145,6,2019,20,45,23,20,2,35
IndiGo,Kolkata,Banglore,0,4804,5,2019,17,15,19,50,2,35
IndiGo,Delhi,Cochin,1,6938,6,2019,14,20,22,30,8,10
Jet Airways,Banglore,New Delhi,1,14815,3,2019,8,0,7,40,23,40
Multiple carriers,Delhi,Cochin,1,15077,3,2019,7,30,19,15,11,45
Jet Airways,Delhi,Cochin,2,13014,6,2019,9,40,19,0,9,20
Air India,Kolkata,Banglore,2,11201,6,2019,5,50,20,25,14,35
Jet Airways,Kolkata,Banglore,1,12692,6,2019,20,25,18,0,21,35
Multiple carriers,Delhi,Cochin,1,9646,6,2019,9,45,16,10,6,25
Jet Airways,Delhi,Cochin,1,16079,5,2019,22,50,4,25,5,35
Air India,Kolkata,Banglore,2,6117,5,2019,9,10,11,5,25,55
Multiple carriers,Delhi,Cochin,1,6795,6,2019,15,15,1,30,10,15
Air India,Mumbai,Hyderabad,0,3100,6,2019,21,5,22,25,1,20
Jet Airways,Delhi,Cochin,1,15851,5,2019,2,15,12,35,10,20
Vistara,Chennai,Kolkata,0,3687,6,2019,7,5,9,20,2,15
IndiGo,Banglore,Delhi,0,4990,4,2019,16,55,19,55,3,0
Jet Airways,Delhi,Cochin,1,15554,5,2019,19,15,19,0,23,45
Multiple carriers,Delhi,Cochin,1,9526,6,2019,6,0,19,15,13,15
IndiGo,Delhi,Cochin,0,6015,5,2019,5,35,8,50,3,15
Air India,Kolkata,Banglore,2,10676,5,2019,12,0,21,50,9,50
Jet Airways,Delhi,Cochin,1,12898,5,2019,18,15,12,35,18,20
Jet Airways,Delhi,Cochin,2,15129,5,2019,23,5,4,25,29,20
Multiple carriers,Delhi,Cochin,1,13378,3,2019,11,30,19,15,7,45
SpiceJet,Kolkata,Banglore,0,4174,6,2019,9,0,11,25,2,25
Multiple carriers,Delhi,Cochin,1,9103,5,2019,11,25,19,0,7,35
IndiGo,Chennai,Kolkata,0,3850,6,2019,7,55,10,15,2,20
Vistara,Delhi,Cochin,0,6216,6,2019,14,40,17,50,3,10
Vistara,Kolkata,Banglore,1,8610,4,2019,17,0,23,25,6,25
Jet Airways,Kolkata,Banglore,1,10539,6,2019,17,0,9,45,16,45
IndiGo,Delhi,Cochin,1,6674,3,2019,11,55,22,20,10,25
Multiple carriers,Delhi,Cochin,1,7618,6,2019,8,0,21,0,13,0
IndiGo,Banglore,Delhi,0,3943,4,2019,0,30,3,25,2,55
Vistara,Banglore,New Delhi,0,11913,3,2019,16,0,18,35,2,35
IndiGo,Banglore,New Delhi,0,6860,3,2019,18,55,21,45,2,50
Jet Airways,Delhi,Cochin,2,13292,6,2019,5,30,19,0,13,30
Multiple carriers,Delhi,Cochin,1,17057,3,2019,2,15,15,30,13,15
Jet Airways,Delhi,Cochin,2,13014,6,2019,5,30,19,0,13,30
Air India,Delhi,Cochin,2,11552,3,2019,7,5,19,15,36,10
IndiGo,Chennai,Kolkata,0,6297,3,2019,11,35,14,0,2,25
IndiGo,Chennai,Kolkata,0,4332,3,2019,11,35,14,0,2,25
Air India,Delhi,Cochin,0,5674,3,2019,5,10,8,0,2,50
Multiple carriers,Delhi,Cochin,1,10711,5,2019,7,5,19,15,12,10
Jet Airways,Kolkata,Banglore,1,11467,4,2019,9,35,18,0,8,25
Air India,Kolkata,Banglore,2,12434,5,2019,16,50,15,5,22,15
Air India,Delhi,Cochin,0,5201,6,2019,18,5,21,10,3,5
Vistara,Banglore,Delhi,0,4878,5,2019,17,0,19,35,2,35
Jet Airways,Delhi,Cochin,2,13014,6,2019,5,30,4,25,22,55
SpiceJet,Chennai,Kolkata,0,3597,6,2019,8,20,10,35,2,15
Air India,Banglore,New Delhi,2,12599,3,2019,8,50,11,10,26,20
Jet Airways,Kolkata,Banglore,1,10844,5,2019,18,55,22,35,27,40
Jet Airways,Delhi,Cochin,1,12898,5,2019,2,15,19,0,16,45
IndiGo,Banglore,Delhi,0,3943,6,2019,13,0,15,50,2,50
Multiple carriers,Delhi,Cochin,1,7198,6,2019,13,0,1,30,12,30
SpiceJet,Kolkata,Banglore,1,4963,5,2019,15,5,20,20,5,15
IndiGo,Banglore,New Delhi,0,12649,3,2019,16,55,19,45,2,50
Multiple carriers,Delhi,Cochin,1,17267,3,2019,8,0,15,30,7,30
Jet Airways,Delhi,Cochin,1,12373,5,2019,7,5,19,0,11,55
Jet Airways,Banglore,New Delhi,1,13502,3,2019,11,40,0,45,13,5
Multiple carriers,Delhi,Cochin,1,11622,3,2019,11,30,18,50,7,20
SpiceJet,Kolkata,Banglore,0,5515,3,2019,22,20,0,40,2,20
Jet Airways,Kolkata,Banglore,1,9314,5,2019,20,25,14,25,18,0
Multiple carriers,Delhi,Cochin,1,11789,6,2019,10,20,19,0,8,40
IndiGo,Banglore,Delhi,0,4823,4,2019,20,0,22,50,2,50
Air India,Delhi,Cochin,2,10467,6,2019,13,15,9,25,20,10
Multiple carriers,Delhi,Cochin,1,7408,6,2019,13,0,21,0,8,0
Air India,Delhi,Cochin,1,7480,6,2019,6,5,9,25,27,20
SpiceJet,Kolkata,Banglore,0,3841,4,2019,22,20,0,40,2,20
SpiceJet,Chennai,Kolkata,0,3543,5,2019,17,45,20,5,2,20
Air India,Delhi,Cochin,3,10493,6,2019,5,15,19,15,38,0
Multiple carriers,Delhi,Cochin,1,9103,5,2019,11,25,19,0,7,35
Jet Airways,Kolkata,Banglore,1,10844,5,2019,14,5,19,50,5,45
IndiGo,Banglore,Delhi,0,4823,6,2019,20,0,22,50,2,50
Air Asia,Banglore,New Delhi,0,4482,3,2019,23,25,2,10,2,45
Jet Airways,Kolkata,Banglore,1,8529,6,2019,6,30,10,5,27,35
Air India,Delhi,Cochin,0,7931,3,2019,14,10,17,10,3,0
Jet Airways,Kolkata,Banglore,1,9663,5,2019,18,55,9,20,14,25
Jet Airways,Delhi,Cochin,2,10368,6,2019,9,40,19,0,9,20
Air India,Kolkata,Banglore,2,10151,5,2019,12,0,21,50,9,50
SpiceJet,Chennai,Kolkata,0,3543,5,2019,17,45,20,5,2,20
Multiple carriers,Delhi,Cochin,1,7530,6,2019,19,0,1,30,6,30
Multiple carriers,Delhi,Cochin,1,6805,5,2019,14,55,22,30,7,35
GoAir,Banglore,Delhi,0,3419,6,2019,7,45,10,40,2,55
Air Asia,Banglore,Delhi,0,7120,6,2019,23,55,2,45,2,50
Jet Airways,Kolkata,Banglore,1,14151,5,2019,17,0,10,55,17,55
Air India,Mumbai,Hyderabad,0,3100,6,2019,6,20,7,40,1,20
Jet Airways,Kolkata,Banglore,1,12121,5,2019,17,0,14,25,21,25
SpiceJet,Mumbai,Hyderabad,0,2017,5,2019,5,45,7,15,1,30
SpiceJet,Mumbai,Hyderabad,0,2647,6,2019,5,45,7,15,1,30
IndiGo,Delhi,Cochin,1,6147,6,2019,17,5,22,25,5,20
Jet Airways,Delhi,Cochin,2,14237,6,2019,18,25,4,25,10,0
Jet Airways,Kolkata,Banglore,1,13044,6,2019,21,10,9,20,12,10
Jet Airways,Delhi,Cochin,1,15554,5,2019,2,15,19,0,16,45
SpiceJet,Banglore,Delhi,0,4423,4,2019,9,30,12,20,2,50
Air India,Delhi,Cochin,1,8372,6,2019,21,0,7,40,10,40
Jet Airways,Kolkata,Banglore,1,10844,5,2019,20,0,23,35,27,35
Vistara,Kolkata,Banglore,1,9555,5,2019,17,0,18,50,25,50
Air India,Delhi,Cochin,2,8839,5,2019,17,15,9,25,16,10
Air India,Kolkata,Banglore,2,10151,5,2019,12,0,18,30,30,30
Air India,Kolkata,Banglore,2,11432,5,2019,9,25,5,35,20,10
SpiceJet,Banglore,Delhi,0,4319,4,2019,9,30,12,20,2,50
Air India,Kolkata,Banglore,2,9626,6,2019,12,0,18,30,30,30
Air India,Kolkata,Banglore,1,10623,5,2019,17,30,20,25,26,55
Jet Airways,Delhi,Cochin,0,9564,4,2019,11,0,14,15,3,15
Jet Airways,Kolkata,Banglore,1,14781,5,2019,14,5,20,45,6,40
Jet Airways,Banglore,Delhi,0,7229,5,2019,8,20,11,20,3,0
IndiGo,Delhi,Cochin,1,5684,6,2019,17,30,1,30,8,0
Jet Airways,Kolkata,Banglore,1,14388,5,2019,5,45,9,20,27,35
SpiceJet,Banglore,Delhi,0,5515,4,2019,9,30,12,20,2,50
Jet Airways,Kolkata,Banglore,1,12692,6,2019,20,25,22,5,25,40
Jet Airways,Kolkata,Banglore,1,9314,5,2019,9,35,19,10,9,35
SpiceJet,Kolkata,Banglore,0,3873,6,2019,17,10,19,40,2,30
SpiceJet,Kolkata,Banglore,0,4807,4,2019,22,20,0,40,2,20
Multiple carriers,Delhi,Cochin,1,14848,6,2019,9,0,19,15,10,15
IndiGo,Delhi,Cochin,1,6171,4,2019,5,5,12,10,7,5
SpiceJet,Mumbai,Hyderabad,0,1965,6,2019,13,15,14,45,1,30
Jet Airways,Kolkata,Banglore,1,10539,6,2019,9,35,21,5,11,30
Air Asia,Banglore,Delhi,0,4483,6,2019,11,10,13,55,2,45
Multiple carriers,Delhi,Cochin,1,8371,3,2019,6,0,19,15,13,15
Jet Airways,Delhi,Cochin,1,15764,3,2019,13,55,4,25,14,30
Jet Airways,Kolkata,Banglore,1,10844,5,2019,16,30,23,35,7,5
Air India,Kolkata,Banglore,2,11642,5,2019,16,50,5,35,12,45
IndiGo,Banglore,Delhi,0,4423,4,2019,4,0,6,50,2,50
Vistara,Banglore,Delhi,0,4878,6,2019,9,45,12,35,2,50
SpiceJet,Mumbai,Hyderabad,0,2227,5,2019,13,15,14,45,1,30
Jet Airways,Kolkata,Banglore,1,10844,5,2019,16,30,18,15,25,45
Air Asia,Kolkata,Banglore,0,4107,4,2019,19,55,22,25,2,30
Vistara,Kolkata,Banglore,1,11262,3,2019,7,10,10,50,27,40
Jet Airways,Delhi,Cochin,1,10262,6,2019,14,0,12,35,22,35
Jet Airways,Banglore,Delhi,0,4544,5,2019,15,15,18,10,2,55
Jet Airways,Banglore,Delhi,0,6144,5,2019,18,55,22,0,3,5
GoAir,Banglore,New Delhi,0,5706,3,2019,7,45,10,40,2,55
Jet Airways,Banglore,New Delhi,1,5853,3,2019,5,50,12,20,6,30
Jet Airways,Kolkata,Banglore,2,10118,5,2019,6,30,20,50,14,20
Air India,Kolkata,Banglore,2,14687,5,2019,9,25,5,25,20,0
Multiple carriers,Delhi,Cochin,1,9254,5,2019,11,30,19,15,7,45
Jet Airways,Delhi,Cochin,2,10368,6,2019,9,40,4,25,18,45
Jet Airways,Kolkata,Banglore,1,14571,6,2019,14,5,20,45,6,40
Jet Airways,Banglore,Delhi,0,7229,6,2019,15,15,18,10,2,55
IndiGo,Delhi,Cochin,1,6093,6,2019,6,40,21,0,14,20
Multiple carriers,Delhi,Cochin,1,16023,3,2019,8,0,21,0,13,0
IndiGo,Chennai,Kolkata,0,3597,6,2019,14,45,17,5,2,20
Jet Airways,Kolkata,Banglore,1,8824,3,2019,6,30,23,25,16,55
IndiGo,Delhi,Cochin,1,7060,3,2019,2,0,7,45,5,45
Jet Airways,Kolkata,Banglore,1,14231,3,2019,13,55,9,15,19,20
Jet Airways,Banglore,Delhi,0,4544,4,2019,18,55,22,0,3,5
Jet Airways,Delhi,Cochin,1,16289,3,2019,15,5,18,50,27,45
IndiGo,Kolkata,Banglore,0,6565,3,2019,10,10,12,55,2,45
IndiGo,Chennai,Kolkata,0,3597,6,2019,14,45,17,5,2,20
Air India,Delhi,Cochin,1,7480,5,2019,20,40,9,25,12,45
Vistara,Kolkata,Banglore,1,9922,5,2019,17,0,10,45,17,45
Jet Airways,Banglore,Delhi,0,7229,5,2019,17,45,20,45,3,0
Jet Airways,Delhi,Cochin,2,14300,6,2019,20,0,12,35,16,35
Jet Airways,Delhi,Cochin,1,12242,3,2019,2,15,4,25,26,10
Multiple carriers,Delhi,Cochin,1,10678,6,2019,11,25,19,0,7,35
Multiple carriers,Delhi,Cochin,1,9450,5,2019,8,0,21,0,13,0
IndiGo,Kolkata,Banglore,0,4174,4,2019,21,25,0,5,2,40
Jet Airways,Banglore,Delhi,0,4544,4,2019,7,10,10,10,3,0
IndiGo,Kolkata,Banglore,1,5386,5,2019,17,35,22,15,4,40
Jet Airways,Delhi,Cochin,2,15129,5,2019,19,10,19,0,23,50
IndiGo,Delhi,Cochin,1,6412,6,2019,14,20,22,30,8,10
Jet Airways,Delhi,Cochin,2,15339,6,2019,23,5,4,25,29,20
Jet Airways,Banglore,New Delhi,0,7229,3,2019,2,0,4,45,2,45
Vistara,Banglore,Delhi,0,4878,6,2019,9,45,12,35,2,50
Air Asia,Kolkata,Banglore,0,3807,4,2019,10,20,12,55,2,35
Jet Airways,Delhi,Cochin,1,12373,5,2019,17,30,12,35,19,5
Jet Airways,Kolkata,Banglore,1,14571,6,2019,14,5,23,35,9,30
Jet Airways,Delhi,Cochin,1,10262,6,2019,19,45,4,25,8,40
Jet Airways,Delhi,Cochin,1,10577,6,2019,20,55,19,0,22,5
Vistara,Mumbai,Hyderabad,1,12395,3,2019,20,55,22,55,26,0
SpiceJet,Kolkata,Banglore,0,3841,4,2019,6,55,9,30,2,35
Air Asia,Delhi,Cochin,1,8759,6,2019,7,55,15,45,7,50
IndiGo,Delhi,Cochin,1,7738,3,2019,4,45,15,30,10,45
IndiGo,Delhi,Cochin,1,7503,5,2019,15,0,1,30,10,30
IndiGo,Delhi,Cochin,1,5883,6,2019,11,25,1,30,14,5
Jet Airways,Kolkata,Banglore,1,12692,6,2019,20,25,9,45,13,20
IndiGo,Banglore,Delhi,0,4823,4,2019,8,30,11,20,2,50
SpiceJet,Mumbai,Hyderabad,0,2017,5,2019,5,45,7,15,1,30
Air India,Delhi,Cochin,2,8603,6,2019,12,0,7,40,19,40
Jet Airways,Banglore,Delhi,0,5769,6,2019,11,10,14,5,2,55
Jet Airways,Kolkata,Banglore,1,12681,4,2019,18,55,18,15,23,20
SpiceJet,Banglore,Delhi,0,3625,6,2019,5,55,8,35,2,40
IndiGo,Delhi,Cochin,1,8854,5,2019,9,15,1,30,16,15
IndiGo,Mumbai,Hyderabad,0,2754,5,2019,2,35,4,5,1,30
Air India,Delhi,Cochin,1,8372,6,2019,10,0,19,15,9,15
Jet Airways,Delhi,Cochin,1,10262,6,2019,16,0,12,35,20,35
Air India,Chennai,Kolkata,0,10810,3,2019,11,40,13,55,2,15
IndiGo,Chennai,Kolkata,0,3540,6,2019,5,15,7,40,2,25
Jet Airways,Banglore,Delhi,0,8016,6,2019,18,55,22,0,3,5
IndiGo,Banglore,New Delhi,0,6860,3,2019,10,30,13,20,2,50
Air Asia,Delhi,Cochin,1,6451,4,2019,16,45,22,25,5,40
Jet Airways,Kolkata,Banglore,1,13067,5,2019,20,25,15,5,18,40
Jet Airways,Kolkata,Banglore,1,11467,5,2019,17,0,18,0,25,0
Air India,Kolkata,Banglore,1,10203,5,2019,10,0,23,15,13,15
Air Asia,Kolkata,Banglore,0,4082,3,2019,22,50,1,20,2,30
Air India,Delhi,Cochin,2,13276,5,2019,10,55,19,15,8,20
Jet Airways,Banglore,New Delhi,2,23001,3,2019,8,55,15,55,7,0
Jet Airways,Kolkata,Banglore,1,10844,6,2019,18,55,20,45,25,50
IndiGo,Banglore,Delhi,0,4990,6,2019,18,55,21,50,2,55
Jet Airways,Banglore,New Delhi,1,10037,3,2019,5,50,15,0,9,10
Jet Airways,Kolkata,Banglore,1,14388,5,2019,20,0,4,40,8,40
IndiGo,Banglore,New Delhi,0,7303,3,2019,16,55,19,45,2,50
Air India,Delhi,Cochin,2,12287,3,2019,21,30,19,15,21,45
Jet Airways,Kolkata,Banglore,1,10844,6,2019,14,5,20,45,6,40
Jet Airways,Mumbai,Hyderabad,0,4995,5,2019,10,20,11,50,1,30
Multiple carriers,Delhi,Cochin,1,9794,5,2019,11,40,19,0,7,20
IndiGo,Kolkata,Banglore,1,4226,6,2019,6,20,10,20,4,0
IndiGo,Delhi,Cochin,1,7318,3,2019,11,30,1,35,14,5
Jet Airways,Kolkata,Banglore,1,8529,6,2019,20,0,8,15,12,15
Air India,Kolkata,Banglore,2,9416,6,2019,12,0,18,30,30,30
Jet Airways,Delhi,Cochin,2,11507,6,2019,9,35,12,35,27,0
Air India,Kolkata,Banglore,2,9920,4,2019,16,45,8,55,16,10
Multiple carriers,Delhi,Cochin,1,7038,5,2019,7,10,16,10,9,0
GoAir,Delhi,Cochin,1,4959,6,2019,7,0,12,55,5,55
Jet Airways,Mumbai,Hyderabad,0,5678,6,2019,7,5,8,30,1,25
Jet Airways,Banglore,Delhi,0,7229,6,2019,8,20,11,20,3,0
Jet Airways,Kolkata,Banglore,1,7064,4,2019,16,30,23,35,7,5
IndiGo,Banglore,Delhi,0,4823,4,2019,8,30,11,20,2,50
Jet Airways,Kolkata,Banglore,1,14571,5,2019,16,30,22,35,6,5
IndiGo,Kolkata,Banglore,0,4148,3,2019,9,35,12,20,2,45
Air India,Kolkata,Banglore,2,13873,5,2019,10,0,1,20,15,20
Jet Airways,Delhi,Cochin,1,10262,6,2019,13,0,12,35,23,35
Jet Airways,Delhi,Cochin,2,15129,5,2019,19,10,19,0,23,50
Multiple carriers,Delhi,Cochin,1,6645,4,2019,11,40,1,30,13,50
IndiGo,Kolkata,Banglore,0,4804,5,2019,17,15,19,50,2,35
IndiGo,Banglore,New Delhi,1,5746,3,2019,11,20,15,25,4,5
